MTHFR,"Multiple sclerosis, association with|Myocardial infarction ?|Neural tube defect, increased risk, association with|Neural tube defects, association with|Nonsyndromic cleft lip|Omphalocele, association with|Paediatric stroke, association with|Parkinson disease, association with.|Partial hypoplasia of inferior vena cava |MTHFR deficiency, severe|Migraine|Ischaemic stroke, adult early-onset, association with|Leukaemia, hyperdiploid, reduced risk|Leukoaraiosis, association with.|Low HDL cholesterol in hypercholesterolaemia, association with|Lower DNA uracil content, association with|Lung cancer, increased risk, association with|Malarial infection, protection against|Methylenetetrahydrofolate reductase deficiency|Methylenetetrahydrofolate reductase deficiency.|Placental vasculopathies, increased risk|Potential protein deficiency|Segmental renal artery thrombosis.|Sheehan�s syndrome, association with|Spina bifida|Stroke, neonatal.|Unexplained recurrent pregnancy loss, in East Asians, association with.|Vascular calcification in chronic hemodialysis, association|Venous thromboembolism, in Chinese/Thai, association with|Vertebral factures, increased risk, association with|Schizophrenia, association with.|Schizophrenia|Respiratory failure & hypotonia|Preeclampsia, association with|Promoter methylation in colorectal cancer, association with|Psoriasis, association with|Rapidly progressing  lupous nephritis, in antiphospholipid syndrome, association with.|Recurrent pregnancy loss, association with|Recurrent pregnancy loss, association with.|Reduced enzyme activity|Reduced serum methylmalonic acid levels, association with|Wilson's disease, modifier of|Acute lymphoblastic leukaemia, association with|Cardiovascular disease, association with|Cervical cancer susceptibility|Childhood stroke|Cleft lip and/or palate, increased risk|Colorectal cancer risk, association with|Colorectal cancer, predisposition to|Congenital heart defects, increased risk|Conotruncal & related defects, increased risk|Breast cancer, association with|Breast cancer meta-analysis|Bone mineral density, association with|Acute lymphoblastic leukaemia, decreased risk, association with|Acute lymphoblastic leukaemia, event free survival, association with|Altered plasma homocysteine concentration, association with|Alzheimer disease, association with.|Alzheimer's type dementia, association with|Amyotrophic lateral sclerosis, association with|Attention deficit hyperactivity disorder, association with|Bladder cancer, increased risk, association with|Coronary artery disease, association with|Coronary artery disease, non-diabetic, reduced risk, association|Homocystinuria|Hyperhomocysteinaemia|Hyperhomocysteinaemia.|Hyperhomocysteinemia causing nonbacterial thrombotic endocarditis |Hyperhomocysteinemia in cognitive decline, association|Hyperhomocysteinemia, association with|Idiopathic male infertility, association with|Increased erythrocyte folate concentration, association with|Increased plasma homocysteine levels, association with|Homocysteine levels, ischaemic stroke risk, association with|Higher LDL cholesterol, association with|Coronary heart disease, increased risk, association with |Decline in renal function in hypertension patients, association with|Deep vein thrombosis in lung cancer patients, association with |Ehlers-Danlos syndrome IV|Epileptic encephalopathy|Essential hypertension, association with|Essential hypertension, decreased risk|Facial palsy|Gastric cancer, association with"
MTM1,Myotubular myopathy with subdural haemorrhage.|Myotubular myopathy with peliosis hepatis|Myotubular myopathy |Congenital myopathy|Centronuclear myopathy
MTMR2,Potential protein deficiency|Hereditary motor & sensory neuropathy|Demyelinating neuropathy|Congenital hypomyelinating neuropathy |Charcot-Marie-Tooth disease type 4B1.|Charcot-Marie-Tooth disease 4b|Charcot-Marie-Tooth disease|Autism
MT-ND1,NULL
MT-ND2,NULL
MT-ND3,NULL
ANK2,"Sudden cardiac death|Metabolic syndrome|Long QT syndrome, drug-associated|Long QT syndrome|Cardiac arrhythmia|Brugada syndrome|Autism spectrum disorder|Autism |Arrhythmia  "
MT-ND4,NULL
MT-ND4L,NULL
MT-ND5,NULL
MT-ND6,NULL
MTNR1A,"Receptor variant|Impaired cell surface expression|Calcium nephrolithiasis, association with|Attention deficit hyperactivity disorder|Altered receptor function "
MTR,"Longer telomere length, association with|Methionine synthase deficiency|Micronucleated lymphocytes, increased frequency, association with|Ovarian cancer, association with.|Reduced plasma homocysteine levels, association with|Spina bifida, increased risk in offspring, association|Leukemia risk|Homocystinuria.|Bladder cancer, increased risk, association with|Colorectal cancer, increased risk, association with|Coronary artery disease in smokers, association|Glioblastoma, association with|Homocystinuria|Homocystinuria, cblG type"
MT-RNR1,NULL
MT-RNR2,NULL
MTRR,"Temporomandibular disorder, association with|Spina bifida, increased risk in offspring, association|Pancreatic cancer, increased risk, association with|Methionine synthase reductase deficiency|Increased serum methylmalonic acid levels, association with|Homocystinuria.|Homocystinuria, cblE type|Homocystinuria|Coronary heart disease, increased risk, association with  |Coronary artery disease, association with|Colon cancer, sporadic, reduced risk|Altered activity"
MT-TC,NULL
ABCB7,Cerebellar ataxia  |Sideroblastic anaemia and ataxia
ANKH,"Mental retardation, deafness, ankylosis & hypophosphatemia|Intellectual disability  |Craniometaphyseal dysplasia|Chondrocalcinosis, sporadic, association with|Chondrocalcinosis 2|Calcium phosphate disease"
MT-TE,NULL
MT-TF,NULL
MT-TG,NULL
MT-TH,NULL
MT-TI,NULL
MT-TK,NULL
MT-TL1,NULL
MT-TL2,NULL
MT-TM,NULL
MT-TN,NULL
ANKK1,"Reduced DRD2 receptor density |Nicotine dependence, association with|Nicotine dependence risk, association with|Alcohol dependence, association with"
MTTP,"Total cholesterol levels, association with|Reduced transcriptional activity|Reduced LDL cholesterol levels, association with|Nonalcoholic fatty liver disease, association with|Non-alcoholic fatty liver disease, increased risk|Microsomal triglyceride transfer protein deficiency, mild|Lower plasma LDL cholesterol, association with|Abetalipoproteinaemia|Diabetes, MODY |Diabetes, type 2, association with|Hypercholesterolemia, modifier of|Increased malondialdehyde-modified low-density lipoprotein levels, association with"
MT-TQ,NULL
MT-TS1,NULL
MT-TS2,NULL
MT-TT,NULL
MT-TV,NULL
MT-TW,NULL
MT-TY,NULL
MUC7,"Atopic asthma, association with"
MUSK,"Limb-girdle congenital myasthenic syndrome, salbutamol-responsive|Fetal akinesia|Congenital myasthenic syndrome with vocal cord paralysis|Congenital myasthenic syndrome"
KANK1,"Spastic quadriplegia with intellectual disability|Potential protein deficiency|Nephrotic syndrome, steroid sensitive|Intellectual disability, cerebral atrophy, hypotonia and facial hyperpigmentation|Fasting proinsulin concentration, association with|Cerebral palsy|Autism spectrum disorder, motor delay & intellectual disability|Autism "
MUT,Methylmalonic aciduria
MUTYH,"MUTYH-associated polyposis|Multiple colorectal adenomas|Muir-Torre syndrome |Lung cancer risk|Increased Il-1beta levels, in haemodialysis patients, association with.|Increased Il-1beta and Il-6 levels, in haemodialysis patients, association with.|Increased genotoxicity, in lead exposure, association with.|Increased DNA oxidation, association with|MYH polyposis|MYH-associated polyposis|Serrated polyposis syndrome.|Reduced translation efficiency|Reduced enzyme activity|Reduced affinity for proliferation cell nuclear antigen|Reduced activity|Rectal cancer, association with|Prostate cancer|Primary open-angle glaucoma, progression, association with.|Increased 8-OHdG, association with|Hyperplastic polyposis syndrome|Head and neck squamous cell carcinoma, incr risk, association with|Breast cancer.|Breast cancer, association with|Breast cancer    |Breast and/or ovarian cancer|Breast and gastric cancer, early-onset, association with.|Adenomatous polyposis, attenuated/Muir-Torre synd|Adenomatous polyposis coli, attenuated|Adenomatous polyposis coli|Cancer|Colon cancer  |Head and neck cancer, association with|Gastric cancer|Extra nuchal-type fibroma, association with|Colorectal cancer.|Colorectal cancer, association with|Colorectal cancer |Colorectal adenoma|Colon cancer."
MVK,"Mevalonic aciduria|Mevalonic kinase deficiency|Mevalonic kinase deficiency.|Periodic fever|PFAPA syndrome|Porokeratosis of Mibelli|Retinal dystrophy & cataracts|Retinitis pigmentosa|Retinitis pigmentosa, nonsyndromic|Mevalonate kinase deficiency with retinitis pigmentosa|Mevalonate kinase deficiency with retinal dystrophy & cataracts|Mevalonate kinase deficiency|Colitis, severe, early-onset.|Colitis. severe, early-onset.|Disseminated superficial actinic porokeratosis|Disseminated superficial actinic porokeratosis.|Hyperimmunoglobulin D and periodic fever syndrome|Hyperimmunoglobulin D and periodic fever syndrome.|Hyperimmunoglobulin D syndrome|Hyperimmunoglobulin D syndrome with amyloidosis|Hyperimmunoglobulin D syndrome, later onset"
MX1,"SARS coronavirus infection, reduced risk|Reduced promoter activity|Panencephalitis, sclerosing, association with|Increased expression|Enterovirus 71 infection, lower risk|Eenterovirus 71 infection, lower risk|Altered interferon response in hepatitis C patients"
MYBPC1,"Colorectal cancer, increased risk, association with|Distal arthrogryposis type I|Distal arthrogryposis type II|Lethal congenital contractural syndrome 4"
MYBPC3,"Sudden infant death syndrome  |Hypertrophic cardiomyopathy, in Potocki Schaffer syndrome|Increased left ventricular wall thickness|Left ventricle dysfunction in CAD, association with|Left ventricular hypertrophy |Left ventricular hypertrophy.|Left ventricular noncompaction|Potential protein deficiency|Skeletal myopathy|Sudden cardiac death|Sudden cardiac death ?|Hypertrophic cardiomyopathy with inclusion body myositis|Hypertrophic cardiomyopathy and left ventricular noncompaction.|Dilated cardiomyopathy|Cadiomyopathy, dilated|Cardiomathy, dilated.|Cardiomyopathy  |Cardiomyopathy, association with|Cardiomyopathy, dilated|Cardiomyopathy, dilated ?|Cardiomyopathy, hypertrophic|Cardiomyopathy, hypertrophic.|Cardiomyopathy, hypertrophic/dilated|Cardiomyopathy, left ventricular noncompaction|Cardiomyopathy, left-ventricular noncompaction"
MYC,"Reduced expression|Prostate cancer, association with.|Increased enhancer activity|Colorectal cancer, increased risk, association with.|Colorectal cancer |Colorectal and prostate cancer, association with|Breast cancer, increased risk, association with|Altered transcription factor binding"
MYCN,"Neuroblastoma|Feingold syndrome, hearing impairment, microcephaly & digit abnormalities|Feingold syndrome|Bilateral nephroblastomatosis"
MYF6,"Myopathy, dilatative|Elevated creatine kinase levels"
ANTXR2,"Hyalinosis, infantile|Hyaline fibromatosis syndrome|Fibromatosis, hyaline & hyalinosis, systemic|Anthrax toxin sensitivity, association with"
MYH11,"Pulmonary atresia  |Schizophrenia|Tetralogy of Fallot|Thoracic aortic aneurysm  |Thoracic aortic aneurysm and patent ductus arteriosus|Thoracic aortic aneurysms and dissections|Thoracic aortic aneurysms and dissections and patent ductus arteriosus|Thoracic aortic dissection|Potential protein deficiency|Megacystis-microcolon-intestinal hypoperistalsis syndrome|Marfan syndrome with aortopathy|Abdominal aortic aneurysm |Altered myosin contractile function|Aortic aneurysm |Aortic aneurysm, familial thoracic 4|Aortic dissections, association with |Atrial septal defect |Familial thoracic aortic dissection|Hypoplastic left heart syndrome"
MYH14,"Autism spectrum disorder|Peripheral neuropathy, myopathy, and hearing loss|Hearing loss, non-syndromic, autosomal dominant|Hearing loss  |Hearing impairment|Deafness  "
MYH2,"Neuromuscular disorder|Myopathy, MYH2-related|Myopathy, early onset|Myopathy, distal and proximal with complete ophthalmoplegia|Myopathy with external ophthalmoplegia|Inclusion body myositis|Inclusion body myopathy"
MYH3,"Pterygium syndrome  |Freeman-Sheldon syndrome|Distal arthrogryposis type 1|Distal arthrogryposis syndrome 2b|Arthrogryposis, distal, type 2B|Arthrogryposis, distal, type 2A|Arthrogryposis, distal, type 1|Arthrogryposis, distal 2B & myosin myopathy|Arthrogryposis multiplex congenita with axoglial defects"
MYH6,"Potential protein deficiency|Prolonged PR/QT intervals|Sick sinus syndrome   |Sick sinus syndrome, increased risk, association with|Sudden cardiac death   |Hypoplastic left heart with reduced ejection fraction|Heart rate, association with|Congenital heart defects|Cardiomyopathy, hypertrophic|Cardiomyopathy, dilated|Cardiac dysrhythmia|Atrial septal defect|Atrial fibrillation"
MYH7,"Multi-minicore disease with cardiac involvement|Left ventricular noncompaction  |Laing distal myopathy and left ventricular noncompaction cardiomyopathy|Increased left ventricular wall thickness|Hyaline body myopathy|Eccentric core disease|Ebstein anomaly, left ventricular noncompaction, and ventricular septal defect|Myopathy, congenital|Myopathy, distal 1|Myopathy, distal, Laing|Myopathy, distal, Laing.|Myopathy, MYH7-related|Myosin storage myopathy|Potential protein deficiency|Skeletal myopathy without cardiac involvement|Sudden cardiac death   |Sudden unexplained death  |Ebstein anomaly|Distal myopathy, Laing|Core myopathy, dilated cardiomyopathy, respiratory failure & scoliosis|Cardiomathy, dilated.|Cardiomyopathy  |Cardiomyopathy & distal myopathy|Cardiomyopathy, dilated|Cardiomyopathy, dilated ?|Cardiomyopathy, dilated.|Cardiomyopathy, hypertrophic|Cardiomyopathy, hypertrophic.|Cardiomyopathy, hypertrophic/dilated|Cardiomyopathy, hypertrophic/dilated.|Cardiomyopathy, left-ventricular noncompaction|Cardiomyopathy, non-compaction|Cardiomyopathy, non-compaction, left ventricular|Cardiomyopathy, non-compaction, left ventricular.|Cardiomyopathy, peripartum/dilated|Cardiomyopathy, restrictive|Cardiomyopathy, restrictive."
MYH8,Trismus-pseudocamptodactyly syndrome
MYH9,"Macrothrombocytopenia/refractory chronic idiopathic thrombocytopenic purpura.|May-Hegglin anomaly|May-Hegglin anomaly/Sebastian syndrome|MYH9 related disease|MYH9 related disease.|Ovarian cancer |Ovarian cancer ?|Schizophrenia|Sebastian syndrome|Sensorineural hearing impairment and macrothrombocytopaenia.|Sensorineural hearing impairment, idiopathic|Thrombocytopaenia  |Thrombocytopaenia with nephritis.|Macrothrombocytopaenia without leukocyte inclusion|Macrothrombocytopaenia with leukocyte inclusions|Macroscopic haematuria and presenile cataract.|Adams-Oliver syndrome|Alport syndrome with macrothrombocytopaenia|Autism|Deafness|Deafness, autosomal dominant 17|Epstein syndrome |Epstein syndrome with macrothrombocytopaenia|Epstein/Fechtner syndrome|Fechtner syndrome |Focal segmental glomerulosclerosis|Focal segmental glomerulosclerosis.|Haemolytic anaemia, auto-immune.|Kidney disease, association with"
MYL2,"Potential protein deficiency|Muscle fibre disease, infantile, type I, and cardiomyopathy.|Muscle fibre disease, infantile, type 1, and cardiomypathy|Cardiomyopathy, restrictive|Cardiomyopathy, hypertrophic|Cardiomyopathy, dilated"
